          it       t  truncado con cos sigmap(n) a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
       44953   4573501.0000000000        4.4298529771276594E-002   11.507530701852422        18.408668058625594        1816922663.8532901        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        6.0261733053167531E-002   2.4497224118139255E-003   2.5061543890679383        1299836731.3825128        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        1.0578800218658471        5.4677571371320572E-004   2.5063075954570442        1302756076.4869609        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        1.7905571934050191        0.0000000000000000        2.5878176087139813        1318814560.7580485        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        2.2999730257067625        0.0000000000000000        2.7697449931139539        1351061058.5428667        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        4.6362055681455985        0.0000000000000000        1.4012039478209322        1078291453.5987499        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        5.2170974198881019        0.0000000000000000        1.2563763661359351        1039885749.3505394        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        6.3843417968103573        0.0000000000000000       0.66959597463329601        844371647.71667075        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        7.1828489010916208        0.0000000000000000       0.35886293161090116        686109501.94412458        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        7.8767832706267527        0.0000000000000000       0.61448339247067518        821224492.21370661        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        8.9701420238821203        0.0000000000000000        9.0371971259394043E-002   433795201.64112544        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        9.4293739627414954        0.0000000000000000       0.15450208211160990        518695721.07933027        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        10.772095793239938        0.0000000000000000        7.7650486158885687E-002   412587721.09420311        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       44953   4573501.0000000000        11.544742503207619        0.0000000000000000        6.2958171815512373E-002   384768328.13657826        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        4.5848191686789351E-002   13.145942624912655        10.962019270835455        2012849365.9139612        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000       0.86684300423573368        9.7301925024335760E-004   2.5067339512908320        1302756484.6283541        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        1.5956450198323917        0.0000000000000000        2.5970559046611381        1320382047.5168953        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        2.0887695628171938        0.0000000000000000        2.8183450297350841        1358917469.8663852        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        4.5226515895387722        0.0000000000000000        1.4906737296051551        1100769374.4431901        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        5.1205349390378823        0.0000000000000000        1.3495035426780333        1064968420.3499945        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        6.3352958943249655        0.0000000000000000       0.71791519271802107        864211632.75119078        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        7.1544863570795689        0.0000000000000000       0.38615032170988817        703076147.08722019        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        7.8366885093126868        0.0000000000000000       0.64877776741825233        836225958.17592645        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        8.9644008402845916        0.0000000000000000        9.7305983373269858E-002   444617273.81615049        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        9.4187264609420911        0.0000000000000000       0.16456376434025746        529719192.21079558        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        10.767363047690807        0.0000000000000000        8.1961411927915687E-002   420085669.58589023        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       46493   4727501.0000000000        11.540137939112036        0.0000000000000000        6.6789704321622026E-002   392420392.95766705        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        4.5848191685960459E-002   15.049073842654360        12.854944715939272        2012849365.9139612        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000       0.67523789212503715        1.4143799374241634E-003   2.5071729930511588        1302756485.3254378        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        1.3944142500221866        0.0000000000000000        2.6000070001081652        1320881984.9370027        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        1.8750632921031867        0.0000000000000000        2.8490335270202536        1363831995.1265039        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        4.4095343697502907        0.0000000000000000        1.5842261054624613        1123330720.9288194        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        5.0235580982533774        0.0000000000000000        1.4484383281528663        1090381362.4743319        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        6.2803450915479546        0.0000000000000000       0.76955202387833088        884453006.20904481        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        7.1235796748673392        0.0000000000000000       0.41542822166345184        720413604.64475667        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        7.7944153077285661        0.0000000000000000       0.68518753993446901        851584922.35499525        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        8.9581438804967082        0.0000000000000000       0.10475991307640070        455691781.27248192        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        9.4073086072307266        0.0000000000000000       0.17530817380377511        541005213.05252504        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        10.762313357247699        0.0000000000000000        8.6539140755380675E-002   427765153.76217252        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       48086   4886801.0000000000        11.535200539697003        0.0000000000000000        7.0873111044812961E-002   400259836.54034877        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        4.5848191685231146E-002   17.364422005696760        15.157876542835554        2012849365.9139612        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000       0.47924904139401181        1.8714586332534157E-003   2.5076276660696450        1302756485.3254378        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        1.1969724714176930        4.3055254011365590E-004   2.6009438173389130        1320968092.9959149        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        1.6587097773423938        0.0000000000000000        2.8643158989721913        1366266198.7796266        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        4.2989356322942864        0.0000000000000000        1.6813586894734871        1145834333.3652074        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        4.9239816648996770        0.0000000000000000        1.5531545753921050        1116048388.9735219        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        6.2189896938184104        0.0000000000000000       0.82471891371744788        905101195.04982138        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        7.0900250729334831        0.0000000000000000       0.44682850339445573        738124950.08184659        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        7.7496997943194046        0.0000000000000000       0.72383981907049577        867305548.93575251        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        8.9513290594184145        0.0000000000000000       0.11276993391289060        467021574.22714013        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        9.3950751120645073        0.0000000000000000       0.18678002328286891        552557274.86859858        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        10.756927452183044        0.0000000000000000        9.1400056774164934E-002   435628740.21466810        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       49734   5051601.0000000000        11.529908772810552        0.0000000000000000        7.5224730230717227E-002   408289476.58342928        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        4.5848191684595155E-002   20.195466879948231        17.973739594601604        2012849365.9139612        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000       0.28173219232128721        2.3445829780640681E-003   2.5080983002863277        1302756485.3254378        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000       0.99352122368273876        1.0173727530967235E-003   2.6015580358835542        1320973253.9278133        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        1.4400661109984296        0.0000000000000000        2.8694985393827062        1367089733.9016793        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        4.1784921008005425        0.0000000000000000        1.7814620477401737        1168136808.4888630        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        4.8138018600501056        0.0000000000000000        1.6635667446121440        1141890888.5293157        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        6.1512219968633577        0.0000000000000000       0.88359922496378041        926147146.18885815        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        7.0537833486420674        0.0000000000000000       0.48046756628319720        756201131.44462383        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        7.7022096981621333        0.0000000000000000       0.76484244190256778        883381817.54385340        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        8.9439162224162914        0.0000000000000000       0.12136874926253026        478601976.42182809        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        9.3819880620555409        0.0000000000000000       0.19901865103200211        564371217.95798206        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        10.751188962204100        0.0000000000000000        9.6558105752646284E-002   443673793.97632098        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       51438   5222001.0000000000        11.524243871136775        0.0000000000000000        7.9858853853402786E-002   416506831.06346083        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        4.5848191684046878E-002   23.677067036151147        21.436669246490894        2012849365.9139612        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        8.2195558138141181E-002   2.8343618429331969E-003   2.5085855013676954        1302756485.3254378        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000       0.78717050370981512        1.6249937521682239E-003   2.6021627196488319        1320973298.0629871        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        1.2130220739622355        7.5438410764783811E-004   2.8711710094416043        1367236141.2059679        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        4.0327262258131373        0.0000000000000000        1.8841712379434996        1190167632.8587587        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        4.6822342562013617        0.0000000000000000        1.7797721441960574        1167882317.2557847        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        6.0777217903144312        0.0000000000000000       0.94640576584106051        947589889.51570737        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        7.0148491878090669        0.0000000000000000       0.51648357199383432        774642253.04176939        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        7.6514649939301282        0.0000000000000000       0.80833138375132918        899816823.97858906        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        8.9358588610768361        0.0000000000000000       0.13059525988809212        490434529.51686049        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        9.3680023606388225        0.0000000000000000       0.21207187883861117        576449240.76376307        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        10.745077959398042        0.0000000000000000       0.10203067017542571        451902015.48814172        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       53200   5398201.0000000000        11.518183525576998        0.0000000000000000        8.4792991784664346E-002   424913856.51870561        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        4.4365577377105843E-002   24.244744885408110       0.38992795398047581                            NaN   174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000       0.58123591706141531        2.2545266565259432E-003   2.6027889392560013        1320973298.0687032        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000       0.98690009509323462        1.8786953493955855E-003   2.8723412941087552        1367244377.1441703        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        3.8770493765442935        0.0000000000000000        1.9889793458917377        1211838133.4177883        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        4.5307077629790253        0.0000000000000000        1.9019660102119884        1194020082.9027064        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        5.9998818282159867        0.0000000000000000        1.0133726684729414        969432199.39446592        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        6.9732511424749219        0.0000000000000000       0.55503879171401149        793456610.08212614        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        7.5968085011720641        0.0000000000000000       0.85447469652005947        916622544.05354953        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        8.9271029801989457        0.0000000000000000       0.14049545219279883        502526583.75371093        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        9.3530647202108899        0.0000000000000000       0.22599706567398456        588799495.87873471        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        10.738570543858469        0.0000000000000000       0.10783893569433324        460319176.11881745        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       55023   5580501.0000000000        11.511701444004199        0.0000000000000000        9.0048255471780872E-002   433516685.10500908        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        4.4365577377105843E-002   24.244744894482363       0.38992796300936305                            NaN   174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000       0.37103729621164094        2.9064093760094783E-003   2.6034373910137982        1320973298.0687032        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000       0.75649269560984134        3.0439908634023061E-003   2.8735007654806575        1367244426.1687229        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        3.7324829916747002        0.0000000000000000        2.0942648413140628        1232853827.1712577        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        4.3814448095989595        0.0000000000000000        2.0296447085387967        1220161090.6083031        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        5.9194813572500697        0.0000000000000000        1.0846302524199722        991641544.36847508        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        6.9291134768077871        0.0000000000000000       0.59625511018296307        812629365.52938819        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        7.5374778085545264        0.0000000000000000       0.90339817779528420        933792490.19070256        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        8.9176013396053246        0.0000000000000000       0.15110614394390173        514871344.69914395        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        9.3371383696292547        0.0000000000000000       0.24083823211274671        601415706.32851255        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        10.731649597198984        0.0000000000000000       0.11399834516632786        468921228.34595960        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       56908   5769001.0000000000        11.504778110165681        0.0000000000000000        9.5640732572084469E-002   442311429.07747275        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        4.4365577377105843E-002   24.244744903869520       0.38992797234959126                            NaN   174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000       0.15968817995896106        3.5817786776572249E-003   2.6041092057401865        1320973298.0687032        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000       0.52429805922839912        4.2523897095882073E-003   2.8747028043419651        1367244426.1701462        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        3.5666694781008430        0.0000000000000000        2.1984034277596911        1252958638.2373531        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        4.2350679325833509        0.0000000000000000        2.1616897574221792        1246067081.6240923        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        5.8376272857947642        0.0000000000000000        1.1603417665343385        1014197552.4737160        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        6.8825434309271243        0.0000000000000000       0.64029693494877127        832163565.07725859        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        7.4724940430638673        0.0000000000000000       0.95528827887984058        951339002.60020626        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        8.9072941950270828        0.0000000000000000       0.16247662505961435        527474395.76388967        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        9.3201704959271581        0.0000000000000000       0.25665651150922553        614304246.70532715        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        10.724290614683163        0.0000000000000000       0.12053130622487930        477712764.30399776        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       58858   5964001.0000000000        11.497386739408425        0.0000000000000000       0.10159299083529064        451303046.25399005        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000       0.29022369500808382        5.5054469877383388E-003   2.8759492665818067        1367244426.1701462        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        3.3823749644169814        0.0000000000000000        2.3000168182512692        1271972855.0357091        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        4.0603025676610525        0.0000000000000000        2.2971059464806842        1271560807.4056511        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        5.7539988791433201        0.0000000000000000        1.2405949060083150        1037059562.3519424        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        6.8336604442830549        0.0000000000000000       0.68730555847495511        852049059.18541634        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        7.4008240855146408        0.0000000000000000        1.0103176372206908        969266003.89396667        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        9.0966458705429982        0.0000000000000000       0.44707578157641786        739147471.97468436        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        10.716472587246358        0.0000000000000000       0.12745754800889095        486693181.24389184        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       60875   6165701.0000000000        11.489504209128414        0.0000000000000000       0.10792535329563811        460491199.12312484        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        5.4189742078361032E-002   6.8047438849575780E-003   2.8772417250742963        1367244426.1701462        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        3.2111894486470205        0.0000000000000000        2.3962587499033807        1289472244.9325590        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        3.8659811702186442        0.0000000000000000        2.4350342443376434        1296517326.7178133        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        5.6662880623979426        0.0000000000000000        1.3254549522397543        1060185411.5742223        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        6.7825164374412212        0.0000000000000000       0.73741815430835012        872272863.48714209        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
